timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591281823054,7473,Submit answer,200,,Thread Group 1-62,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7473,0,130
1591281824321,6209,Submit answer,200,,Thread Group 1-107,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,6209,0,193
1591281824331,6233,Submit answer,200,,Thread Group 1-43,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,6233,0,200
1591281823240,7377,Submit answer,200,,Thread Group 1-160,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7377,0,105
1591281819653,10984,Submit answer,200,,Thread Group 1-186,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,10984,0,74
1591281823281,7385,Submit answer,200,,Thread Group 1-3,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7385,0,79
1591281823353,7351,Submit answer,200,,Thread Group 1-55,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7351,0,82
1591281824736,6007,Submit answer,200,,Thread Group 1-246,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,6007,0,75
1591281826169,4590,Submit answer,200,,Thread Group 1-215,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,4590,0,118
1591281821788,8980,Submit answer,200,,Thread Group 1-216,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8980,0,80
1591281824750,6041,Submit answer,200,,Thread Group 1-129,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,6041,0,81
1591281821623,9176,Start quiz,200,,Thread Group 1-291,text,true,,1573,799,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/start,9176,0,73
1591281823451,7421,Submit answer,200,,Thread Group 1-170,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7421,0,117
1591281826187,4700,Submit answer,200,,Thread Group 1-153,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,4700,0,136
1591281823405,7506,Submit answer,200,,Thread Group 1-262,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7506,0,85
1591281820128,10824,Submit answer,200,,Thread Group 1-174,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,10824,0,55
1591281822129,8832,Submit answer,200,,Thread Group 1-298,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8832,0,58
1591281820060,10933,Submit answer,200,,Thread Group 1-1,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,10933,0,87
1591281824902,6099,Submit answer,200,,Thread Group 1-130,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,6099,0,100
1591281821998,9035,Submit answer,200,,Thread Group 1-109,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,9035,0,98
1591281818872,12185,Submit answer,200,,Thread Group 1-2,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,12185,0,99
1591281812747,18349,Submit answer,200,,Thread Group 1-34,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,18349,0,66
